date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:52	18577/18577	---M--	200	added ('OK')	image/jpeg	etag:%224891-3fa3e58734e40%22	http://www.hawaii4two.com/pond.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/pond.jpg	(from http://www.hawaii4two.com/gallery.htm)
19:20:52	19344/19344	---M--	200	added ('OK')	image/jpeg	etag:%224b90-3fa3e54a2be40%22	http://www.hawaii4two.com/hibisc.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/hibisc.jpg	(from http://www.hawaii4two.com/gallery.htm)
19:20:52	612/612	---M--	200	added ('OK')	image/gif	etag:%22264-3fa3e58de1e00%22	http://www.hawaii4two.com/revhd.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/revhd.gif	(from http://www.hawaii4two.com/reviews.htm)
19:20:53	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202015%2005:20:53%20GMT	http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.php	(from http://www.hawaii4two.com/reviews.htm)
19:20:53	14643/14643	---M--	200	added ('OK')	image/jpeg	etag:%223933-3fa3e52ab3400%22	http://www.hawaii4two.com/cott3.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/cott3.jpg	(from http://www.hawaii4two.com/reviews.htm)
19:20:53	6606/6606	---M--	200	added ('OK')	image/jpeg	etag:%2219ce-3fa3e5976b480%22	http://www.hawaii4two.com/tigersm.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/tigersm.jpg	(from http://www.hawaii4two.com/reviews.htm)
19:20:53	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202015%2005:20:53%20GMT	http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.php	(from http://www.hawaii4two.com/map.htm)
19:20:53	799/799	---M--	200	added ('OK')	image/gif	etag:%2231f-3fa3e57acf100%22	http://www.hawaii4two.com/maphd.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/maphd.gif	(from http://www.hawaii4two.com/map.htm)
19:20:54	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202015%2005:20:54%20GMT	http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.php	(from http://www.hawaii4two.com/map.htm)
19:20:54	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202015%2005:20:54%20GMT	http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.php	(from http://www.hawaii4two.com/amenities.htm)
